2005,Blind Boy Fuller,Got To Find My Little Woman,blues,151.19628,87.899
1976,Dave "Baby" Cortez,The Happy Organ,rock,125.6224,185.559
2006,Andrew W.K.,Can You Dance With Me?,metal,127.4771,161.874
2003,John Debney,Buddy and Santa's Flight,rock,74.762,83.95
1997,Rakim,Outro,hiphop,79.93424,50.059
1989,Tommy James And The Shondells,Out Of The Blue,pop,146.02404,133.312
2007,Terry Callier,Satin Doll,jazz,258.19383,92.927
2003,The Chieftains,The Raggle Taggle Gypsy,folk,187.92444,210.957
1994,Count Ossie,No Night In Zion - Original,roots reggae,234.9971,137.714
2008,Trivium,Shogun [with fade_ for special edition],metal,678.76526,140.112
2002,Precious Bryant,When The Saints Go Marching In,blues,164.8322,130.453
2008,Casiotone For The Painfully Alone,Town Topic (Instrumental),hiphop,115.17342,125.663
2003,Jeff Wahl,Waterfall,meditation,43.88526,243.195
2009,Kapelle Herrenweide,Humppa,humppa,214.36036,109.293
1999,John Debney,Porcelain Man,rock,76.79955,91.249
1995,Sonic Subjunkies,Turntable Terrorist,jungle music,327.73179,149.853
2009,Backstreet Boys,PDA,pop,228.38812,122.988
1985,Lizzy Borden,(Wake Up) Time to Die,metal,371.19955,107.886
2005,John Stevens,I Only Have Eyes For You (Album Version),jazz,245.44608,244.366
1995,Jack Off Jill,Horrible,dark wave,149.36771,177.866
2000,K's Choice,Another Year,post-grunge,207.56853,171.648
1986,Los Fabulosos Cadillacs,Noches Arabes,ska,187.0624,0.0
1987,John Hiatt,Memphis In The Meantime,rock,239.5424,181.355
1989,Kool Moe Dee,Knowledge Is King,hiphop,219.76771,107.905
1999,Carlos Ponce,Decir Adios,male vocalist,269.97506,84.631
2006,Desert Dwellers,Pranafestation,house,406.17751,86.675
1977,Brand X,Collapsar,jazz,95.76444,158.578
2004,Black Eyed Peas,Let's Get It Started,hiphop,223.03302,107.199
2000,Lizzy Borden,There Will Be Blood Tonight,metal,235.65016,115.418
1999,Righteous Brothers,Harlem Shuffle,blue-eyed soul,188.55138,103.225
2006,The Tragically Hip,The Drop-Off,rock,219.89832,165.224
1995,Michael Jackson,Tabloid Junkie,motown,272.71791,111.132
1975,Sui Generis,Bubulina,cumbia,319.00689,109.305
2009,Flowin Immo et Les Freaqz,Immonumental,hiphop,185.10322,51.714
2004,Bebo Norman,Borrow Mine,ccm,280.39791,144.022
2000,Photek,Under The Palms,jungle music,157.3873,105.085
1999,Isabel Pantoja,Limosna De Amores,flamenco,237.322,128.502
2008,BigElf,Superstar,rock,225.59302,120.07
1996,Bobby Pulido,Mi Alma Esta Enamorada,tejano,233.06404,199.826
1988,Mike And The Mechanics,Nobody's Perfect,rock,283.24526,97.882
2000,In Extremo,Vollmond,metal,297.45587,110.133
1991,Don Francisco,Give Your Heart a Home,ccm,280.73751,103.584
2007,Mavado,Real McKoy Feat. Busy Signal,reggaeton,211.30404,125.348
2005,Hanoi Rocks,No Comprimise_ No Regrets,metal,240.66567,126.105
1997,Atari Teenage Riot,Destroy 2000 Years Of Culture,breakcore,231.47057,114.037
1988,RUN-DMC,Crack,hiphop,101.74649,96.686
1989,Otis Spann,Evil Ways,blues,233.63873,115.38
2002,Atman,Distant Voices,downtempo,268.22485,91.007
2006,Gonzalo Rubalcaba,Improv #1,jazz,206.00118,72.071
2003,George Lopez,Kids In the Store,california,261.51138,83.883
2002,Cam'Ron / Juelz Santana,Losing Weight Part 2,hiphop,366.05342,110.57
2007,Minipop,Fingerprints,pop,163.00363,160.051
2004,Krystof,Star,rock,301.24363,105.157
1971,Jeff Beck Group,Jody,rock,367.46404,159.415
1970,Taste,On The Boards,rock,362.03057,161.529
1998,Cece Winans,Life,ccm,248.99873,124.332
1998,Toots & The Maytals,She Will Never Let Me Down,reggae,125.88363,115.75
1970,Hot Tuna,Death Don't Have No Mercy,rock,375.562,116.806
2010,Year Long Disaster,Stranger In My Room,rock,222.04036,166.025
1991,Bob Wills,Bubbles in My Beer,western swing,137.42975,86.197
2010,Dobet GnahorA(c),Wigue,rock,46.21016,142.782
2008,Red I Flight,Of Myth And Men (Album Version),death core,259.29098,92.439
1997,3 Steps Ahead,My Mind Is Gone,gabba,45.50485,74.551
2002,Fat Joe,Prove Something (explicit album version),hiphop,235.17995,159.499
2005,BA(c)nabar,Christelle Est Une Ordure,chanson,224.9922,100.312
2006,Sneaky Sound System,I Love It [Clubstar Remix],alternative dance,342.02077,145.032
2003,Bally Sagoo,Punjabian Di Chale Glassi,bhangra,282.25261,96.043
2008,Los Titanes,No La Dejes Sola,salsa,214.17751,103.548
2007,Blue Rodeo,Mystic River,rock,251.402,121.795
2003,Nick Cave & The Bad Seeds,Rock Of Gibraltar,rock,180.03546,158.404
2003,Nando Lauria,O Come All Ye Faithful,jazz,210.52036,106.658
1972,Cheo Feliciano,Juguete,salsa,269.26975,165.346
1956,Screamin' Jay Hawkins,I Put a Spell on You,rock,211.33016,130.335
2005,Atman,Luminous Bliss,downtempo,290.48118,118.058
1990,Sandy Posey,When Will I Be Loved,ballad,125.36118,120.92
2001,Stephan Micus,Contessa Entellina,free improvisation,274.65098,82.581
1996,Boards of Canada,Happy Cycling,hiphop,472.52853,100.013
1997,MU330,Cursed Again,ska punk,132.44036,126.274
1968,Simon & Garfunkel,Old Friends,folk,130.76853,149.9
2008,Jah Cure,Freedom,roots reggae,287.65995,85.731
2005,Nickelback,We Will Rock You,metal,119.7971,161.909
1999,Ron Goodwin,Personal Tragedy,easy listening,47.51628,61.409
2001,George Nooks,Better Way Of Life,dancehall,223.50322,149.827
2004,Keb' Mo',I'm Amazing,blues,194.48118,88.746
2000,Linkin Park,Pushing Me Away (Album Version),metal,190.30159,103.129
1980,Ronnie Milsap,Why Don't You Spend The Night,rock,251.27138,113.86
2007,The Flies,All Too Human,freakbeat,222.40608,95.051
1990,EPMD,Mr. Bozack,hiphop,159.26812,173.423
2002,Between The Buried And Me,Use Of A Weapon (Album Version),metal,291.39546,179.406
2000,Deborah Coleman,Confused,rock,209.44934,127.122
2010,Dark Fortress,Evenfall,metal,336.16934,127.817
2006,Time Factory,Fleeting sound,house,243.56526,89.335
2006,Ayo,Down On My Knees,neo soul,240.95302,182.705
2002,Mindy McCready,Be With Me,female vocalist,231.33995,88.942
1993,Elmore James,Strange Kinda Feeling (Take 4),blues,57.39057,172.9
2003,Korn,Right Now,metal,185.93914,210.691
1989,Lisa Lisa & Cult Jam (featuring Full Force),U Never Nu How Good U Had It,freestyle,285.12608,107.944
2004,BT,Knowledge Of Self (Evol Intent Remix),electronica,253.07383,136.897
2001,Geggy Tah,Special Someone,post-grunge,231.54893,103.046
2008,Bumblefoot,Piranha,metal,200.35873,98.784
1940,Bukka White,Fixin' To Die Blues,blues,172.30322,107.081
2006,David Gilmour Featuring Richard Wright,Arnold Layne,rock,202.1873,138.43
2002,Red Hot Chili Peppers,Venice Queen (Album Version),rock,367.01995,88.57
1997,Seven Mary Three,People Like New (LP Version),post-grunge,238.10567,77.885
2008,Willie Bobo,It's Not Unusual,jazz,139.49342,113.552
2009,Alexis HK,Maudits anglois,chanson,202.57914,160.066
2001,Tha Liks featuring King T,The Bubble,los angeles,251.6371,89.311
1978,Peter Tosh,Soon Come (2002 Digital Remaster),roots reggae,238.23628,92.643
1996,Blind Willie Johnson,If I Had My Way I'd Tear This Building Down,blues,189.3873,164.641
2001,Onesidezero,Awake (Album Version),post-grunge,228.80608,86.844
2010,Fito Paez,La Ley De La Vida,rock,273.03138,124.989
1992,Wet Wet Wet,Goodnight Girl,blue-eyed soul,257.25342,93.156
2001,Rhian Sheehan,An Afternoon On the Moon (Jet Jaguar's Remix),hiphop,200.77669,98.998
1989,The Fabulous Thunderbirds,Rainin' In My Heart,rock,221.23057,110.98
1996,Kool Keith,Wanna Be A Star,hiphop,222.30159,181.208
2005,Kanye West / Adam Levine,Heard 'Em Say,hiphop,204.5122,95.098
1982,Mikey Dread,Hot Cross Bun,roots reggae,193.12281,132.088
1986,Lou Ann Barton,Please Come Home For Christmas,blues,241.26649,87.485
2001,Rhian Sheehan,Existing Alone,hiphop,288.62649,42.782
1982,Y&T,Black Tiger,metal,275.9571,170.773
1993,Dolores Keane,Telling Me Lies,folk,229.92934,114.093
1968,Earl Hooker,Love Ain't A Play Thing,blues,298.91873,94.1
2002,MichA"le Bernard,Le bar du grand dA(c)sir,chanson,232.38485,83.116
1994,Usher,I'll Show You Love,hiphop,283.89832,90.199
1999,Bob Marley,Small Axe,reggae,224.96608,101.121
2003,Placebo,Evalia,pop,260.75383,78.245
1991,A Tribe Called Quest,Scenario,jazz,251.14077,102.829
2007,Kings Of Leon,My Party (Kenna Remix),rock,225.27955,127.006
1998,Cobra Killer,Kick Jump - Part Jump,rock,112.19546,86.96
1981,Van Halen,Dirty Movies" (Album Version),metal,248.00608,184.012
2000,Teenage Fanclub,The Sun Shines From You,pop,204.77342,127.811
2006,Dark Fortress,Ghastly Indoctrination,metal,459.33669,115.37
2005,Eddie Turner,Rise,rock,306.78159,91.084
1979,Los Chichos,Vuelve Junto A Mi,flamenco,242.80771,152.857
1972,Jeff Beck Group,Ice Cream Cakes,rock,340.34893,98.087
2008,Sugar Minott,Informer,roots reggae,226.40281,154.585
1979,Suzi Quatro,Mama's Boy,rock,217.46893,168.165
2003,Kings Of Leon,Genius,rock,168.82893,125.875
1971,Flamin' Groovies,Evil Hearted Ada,pop,199.96689,235.405
2000,Eddie Cantor,That's The Kind Of Baby For Me,easy listening,145.31873,122.887
1995,The Brooklyn Tabernacle Choir,Everything I Desire,religious,226.66404,162.987
2007,Everyday Sunday,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),post-grunge,168.95955,151.844
1987,Buckwheat Zydeco,Hot Tamale Baby,zydeco,246.49098,124.577
1999,Les Ogres De Barback,Printemps,chanson,189.3873,148.633
2001,Memphis Jug Band,Ambulance Man,blues,161.54077,97.754
2005,Lyrics Born,Over You (feat Joyo Velarde_ prod DJ Shadow),hiphop,256.13016,174.293
1975,Michael Jackson,Just A Little Bit Of You,motown,192.57424,110.28
2001,Incubus,Just A Phase,metal,353.77587,107.922
2004,Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry,blues,146.88608,183.882
2003,Sizzla,Love & Devotion,dancehall,197.48526,131.868
2009,Radio Moscow,Broke Down,rock,255.89506,163.087
1979,The Roches,Mr. Sellack (Album Version),singer-songwriter,243.51302,131.84
2003,Tina Ann,Too Late (Orange Factory Extended Mix),house,395.62404,135.037
1993,William Orbit,Harry Flowers,house,270.94159,146.389
1999,Ron Goodwin,The Lull Before The Storm,easy listening,99.97016,71.228
2003,Stille Volk,Orgasme Tellurique,folk,276.37506,149.971
2004,Doug MacLeod,The Sun Shine Down My Way,blues,337.42322,85.56
1988,Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,blues,166.73914,122.546
1992,L7,This Ain't Pleasure,grunge,163.13424,85.82
2004,Bill Perry,Man  On The Side,rock,217.88689,107.083
2004,Moments In Grace,Broken Promises (album version),emo,195.91791,145.147
2001,Connie Smith,I'll Come Running,religious,125.67465,124.916
2004,Uphill Battle,Thresh Hold,grindcore,166.37342,108.252
1996,Nick Cave & The Bad Seeds,Stagger Lee,rock,315.08853,153.768
1971,Dave And Ansel Collins,Two Four One,rock,151.84934,117.157
2007,Nine Inch Nails,Survivalism,metal,256.83546,86.624
2006,K-OS,AquaCityBoy,hiphop,161.51465,78.971
1994,Pascal Obispo,Chlore,pop,231.00036,139.98
1992,Mau Mau,Neir,house,255.55546,162.134
1992,The Black Crowes,Sting Me,rock,348.89098,97.672
2000,Dee Clark,You're Looking Good,doo-wop,133.3024,111.422
1992,Cocoa Tea,Cooling Out,dancehall,241.29261,99.894
2008,The Almost,Little Drummer Boy,post-hardcore,187.11465,163.975
2000,Backstreet Boys,The Call,pop,236.2771,103.997
2000,Julien Clerc,L'horizon ChimA(c)rique,chanson,264.93342,128.549
2007,Helen Love,First Boyfriend,pop,156.21179,195.026
2002,30 Seconds To Mars,The Mission,rock,245.02812,190.102
1987,Suicidal Tendencies,Two-Sided Politics,hardcore punk,61.83138,235.337
2008,Grace Gale,La Matanza,metal,247.71873,155.173
1973,Sui Generis,Cuando Ya Me Empiece A Quedar Solo,cumbia,335.33342,107.592
2009,Eminem,Beautiful,hiphop,397.60934,131.955
2003,Stew,L.A. Arteest CafA(c),cabaret,299.07546,117.367
2000,Geddy Lee,Runaway Train (LP Version),rock,271.46404,119.953
2007,Planetakis,Letters to Norway,pop,234.73587,137.936
1998,Seal,Still Love Remains (Album Version),pop,354.76853,153.731
1987,Simply Red,Maybe Someday...,rock,258.08934,83.73
2004,Juana Molina,j Uh!,folk,213.26322,46.867
2006,Ayo,Life Is Real,neo soul,534.62159,122.91
2008,Byzantine,Absolute Horizon,metal,300.01587,198.016
2004,Halfway to Gone,Turnpike,rock,255.42485,122.624
2009,Robben Ford,Spoonful,rock,367.98649,126.42
1993,Sleepy John Estes,Need More Blues,blues,197.0673,130.889
1993,Beherit,Werewolf_ Semen And Blood,illbient,185.05098,141.621
2006,Nick Colionne,If You Ask Me,jazz,215.14404,102.04
2005,SNAP!,Beauty Queen (12" Spoon Club Mix),pop,404.37506,130.286
2000,Elliot Goldenthal,Pickled Heads,rock,305.50159,140.629
2009,Marco Beltrami,Revelations,soundtrack,209.08363,121.28
2006,Joe Satriani,Just Like Lightnin',rock,300.82567,197.443
1975,Michael Stanley Band,Lost In The Funhouse Again,rock,220.05506,140.654
1998,Ray Pillow,We're Together Again,rock,129.12281,98.015
2005,Mariah Carey,Mine Again,pop,241.65832,131.761
2005,Frankie J,Gone,pop,273.00526,117.844
1990,Vangelis,Procession,rock,573.67465,119.712
2007,Babylon Disco,Multiplayer,breakcore,181.39383,89.992
2003,Maria Bamford,Vennette,comedy,127.16363,114.597
2002,Rubyhorse,The  First Of The Year,freestyle,228.20526,125.898
2001,Flora Purim,Airto's Jazz Dance,jazz,246.67383,137.823
1963,THE CHIFFONS,When Summer's Through,doo-wop,156.36853,113.431
2004,Ensiferum,Into Battle,metal,352.49587,105.05
2010,Eluveitie,(Do)Minion,metal,307.69587,110.018
2008,Dark Party,Active,parody,261.58975,175.948
1978,Steel Pulse,Ku Klux Klan,roots reggae,231.49669,153.052
1994,Keb'Mo',Anybody Seen My Girl,blues,176.5873,79.151
1991,Bob Marley,Lively Up Yourself,reggae,173.24363,127.765
1978,Buzzcocks,Get On Our Own,new wave,144.77016,181.421
1989,Rickie Lee Jones,Just My Baby,rock,314.72281,147.736
2002,Sofia Karlsson,I denna ljuva sommartid,chanson,340.21832,101.897
2000,Backstreet Boys,Shape Of My Heart,pop,173.5571,86.693
1995,Rodney O_ Joe Cooley,Let's Have Some Fun,miami bass,222.24934,99.612
1997,Jerry Goldsmith,The Keys,soundtrack,110.70649,130.908
2004,Alexis HK,Juste Une Fois,chanson,98.66404,96.082
1978,Robert Palmer,Love Can Run Faster,blue-eyed soul,247.95383,119.389
2007,Sigmatropic,The Blue Side of The Sun,rock,263.57506,128.006
2005,Neon Blonde,New Detroit,rock,170.70975,139.562
2007,Soul Ballet,da da Diamonds,jazz,224.86159,106.01
2001,Milk Inc.,Livin' A Lie (Video Mix),pop,204.25098,141.008
1996,Korn,Proud,metal,197.53751,80.375
1979,Devo,Soo Bawlz,rock,141.08689,155.26
2005,Rihanna,Music Of The Sun,pop,235.98975,85.976
2000,Tin Hat Trio,Width Of The World,jazz,407.06567,144.012
2001,Angelo Badalamenti,Dinner Party Pool Music,chill-out,86.56934,90.336
2008,Kanye West,Street Lights,hiphop,189.962,125.593
2003,Dave Brockie Experience,Slips Of Paper,rock,126.4322,138.156
1998,Debbie Davies,Backseat Driver,rock,243.30404,125.05
2004,Matisyahu,Refuge,reggae,242.15465,72.884
2008,Ashton Shepherd,Old Memory,rock,260.51873,45.508
2005,I Wayne,Grow Proper,roots reggae,244.32281,67.606
2005,Jazzy B,Soorma,bhangra,411.68934,156.066
2004,Les Ogres De Barback,Flamme & co,chanson,404.45342,131.509
1993,Janitor Joe,Boyfriend,rock,169.22077,160.979
1971,Young-Holt Unlimited,We've Only Just Begun (LP Version),jazz,266.05669,156.298
1999,Charlie Peacock,Night Won't Last Forever_ The (Kingdom Come Album Version),ccm,355.34322,153.968
2004,Mastodon,Megalodon,metal,262.89587,145.997
2010,Joe Rogan,Telepathy/Ted Haggard Got Cured of the Gay,comedy,179.51302,134.112
2008,Brenda Boykin,Be My Lover,jazz,263.73179,86.684
1992,Tom Cochrane,Washed Away,rock,320.44363,88.072
1985,Red Hot Chili Peppers,American Ghost Dance (2003 Digital Remastered),rock,231.23546,111.541
1997,James Newton Howard,Voices,pop,95.50322,88.662
2009,Faith Yang,Song 2,singer-songwriter,134.97424,136.984
1955,Toots Thielemans,Sophisticated Lady,jazz,302.62812,68.326
1990,Jim Reeves,I Guess I'm Crazy,religious,145.13587,91.318
1963,Major Lance,Come See,neo soul,141.42649,119.712
2003,Bad Azz,Ghetto,hiphop,255.84281,121.871
2008,Defect & Quixotic,WristStraining Order,turnablism,267.75465,102.008
1999,She Satellites,No-Satellites,jazz,149.36771,185.76
1994,OutKast,Call Of Da Wild,hiphop,366.39302,177.662
1987,Michael Jackson,Dirty Diana,motown,281.73016,131.319
1994,Jim Reeves,I'd Like To Be,religious,121.73016,151.73
2005,Tsar,Conqueror Worm,freestyle,220.42077,150.23
2005,Martin Sexton,White Christmas,blue-eyed soul,144.19546,90.099
2000,Elliot Goldenthal,Arrows Of The Gods,rock,91.74159,177.465
2007,Luke Vibert,Mate Tron,hiphop,420.15302,125.008
2009,Spiral Stairs,Ladies And Gentlemen,rock,65.51465,100.088
1999,Rea_ Chris,E,rock,366.28853,131.948
2006,Scar Symmetry,Deviate From The Form,metal,326.60853,120.022
1993,Tito Puente,Mambo Tipico,salsa,180.00934,146.24
1997,Silverchair,The Door,post-grunge,213.13261,91.922
2005,Lifehouse,Better Luck Next Time,post-grunge,215.82322,164.002
1999,Carlos Ponce,Todo Lo Que Soy,male vocalist,223.60771,98.501
2005,Tyrone Wells,Baby Don't You Change,folk,252.65587,151.699
2002,B.B. King,Early In The Morning,rock,237.66159,151.284
2008,Scar Symmetry,The Three-Dimensional Shadow,metal,237.84444,110.107
2007,Concretes,Souvenirs,rock,204.85179,89.676
1992,Izzy Stradlin And The Ju Ju Hounds,Train Tracks,rock,267.65016,150.404
1996,Bert Kaempfert,Don't Go,easy listening,184.31955,118.971
1956,Georges Brassens,AuprA"s De Mon Arbre,chanson,184.76363,126.31
1997,Morgion,Basking Under a Blacksun Dawning,metal,341.68118,112.063
1960,Freddie King,Hide Away,blues,286.82404,134.741
1989,Danny Wilson,Never Gonna Be The Same,pop,167.13098,91.256
1968,Perrey And Kingsley,The Minuet Of The Robots,easy listening,137.19465,125.767
2004,Mau Mau,Paseo ColA2n,house,285.1522,182.198
1990,Firehouse,Rock On The Radio,metal,285.3873,169.866
2006,The Panic Channel,Awake,post-grunge,227.99628,147.975
2003,Chris Standring,Fat Tuesday,jazz,256.49587,111.039
2000,The Galactic Heroes,Cherokee,pop,120.86812,187.323
1992,FU-Schnickens,Heavenly Father,hiphop,276.94975,102.739
2007,Ana Popovic,U Complete Me (Blues Version - Bonus Track),rock,322.66404,156.948
2003,Gertrudis,La Nit De Reis,big beat,215.562,111.953
2005,Juelz Santana / Bezel,Violence,hiphop,254.51057,104.99
2001,The Cure,Cut Here,new wave,250.85342,135.038
1985,Jean-Jacques Goldman,La Vie Par Procuration,chanson,236.09424,119.035
2005,Eddie Turner,Secret,rock,254.9024,93.99
2001,Paul Glazby,Beautiful,house,541.51791,149.864
1996,Patti Smith,Wing,rock,293.53751,146.454
2004,C.C. Adcock,Loaded Gun,zydeco,168.33261,116.009
2010,John Mayall & The Bluesbreakers,Blues City Shake Down,rock,142.15791,133.072
1986,The Fabulous Thunderbirds,Why Get Up,rock,229.8771,125.676
1994,2 Minutos,Vos No Confiaste,skate punk,179.09506,105.498
2009,Luke Bryan,What Country Is,rock,192.44363,147.904
1980,Dead Kennedys,Kill the Poor,rock,184.94649,108.977
1997,R.L. Burnside,Over The Hill,blues,257.35791,95.56
2004,Cut Copy,Future,alternative dance,312.08444,119.562
2008,Salt The Wound,The Beginning,death core,96.65261,120.502
1984,The Cars,Drive,new wave,234.50077,111.319
2004,De La Soul / MF Doom,Rock Co.Kane Flow,hiphop,185.23383,86.813
1986,Shriekback,Running On The Rocks,alternative dance,297.92608,157.956
2005,The Ruby Suns,Function Of The Sun,rock,70.89587,42.525
2008,Mannheim Steamroller,(Everybody's Waiting For) The Man With the Bag,pop,149.89016,154.695
2004,Wolfmother,Dimension,metal,260.91057,141.769
1992,Suicidal Tendencies,It's Going Down,hardcore punk,269.81832,164.925
2008,ColdWorld,Schmerzensschreie,metal,344.68526,134.832
2010,The Chap,Gimme Legs,jazz,213.89016,120.188
2006,The Rapture,The Devil,alternative dance,277.02812,119.813
2008,Paul Cantelon,Mary In Labor,rock,210.54649,41.133
1979,Richard Lloyd,Number Nine (LP Version),rock,172.77342,159.081
1982,Adam Ant,Friend Or Foe,rock,203.91138,183.907
1981,Rainbow,Can't Happen Here,metal,299.57179,155.999
2009,Ancient Astronauts,Crescent Moon,hiphop,330.57914,136.044
1994,Basic Channel,Radiance I,techno,811.2322,71.416
2005,Symphony in Peril,Inherent Scars,religious,245.13261,100.034
2008,Usher,Trading Places,hiphop,286.77179,147.979
1991,Kathy Mattea,The Southern Soldier Boy,bluegrass,156.62975,96.695
1991,The Fabulous Thunderbirds,When I Get Home,rock,287.65995,133.349
1966,Small Faces,It's Too Late,rock,157.46567,125.295
1999,Enter the Haggis,Widow's Walk,rock,381.54404,134.819
2001,George Lopez,Memories,california,153.49506,118.06
1995,Jerry Lewis,It All Depends On You,rock,142.73261,124.877
2006,Stephen Marley / Damian Marley,The Traffic Jam,roots reggae,247.17016,165.886
2008,Red I Flight,Rock Biter (Album Version),death core,179.01669,120.617
2003,Steinski,Hot Spot (Terrible Love Mix),hiphop,169.97832,185.325
2008,Chuck Wicks,If We Loved,country,222.01424,99.124
2008,Cali,Resistance,pop,156.55138,127.792
2007,BeyoncA(c),Irreplaceable (Irreemplazable),hiphop,230.55628,87.992
2004,DJ Harry,Shadows,hiphop,309.60281,181.371
2000,Black Eyed Peas / Terry Dexter,Magic,hiphop,275.04281,103.652
2006,Beenie Man,Imagination,dancehall,230.24281,159.248
1975,Be Bop Deluxe,Between The Worlds,rock,197.82485,142.88
2000,Maurice Chevalier,La Romance De La Pluie,chanson,214.5171,130.275
2007,Eko Fresh,Et kA1/4tt wie et kA1/4tt,pop,234.60526,167.59
1993,Buju Banton,Searching,roots reggae,256.78322,85.988
1993,Bill Douglas,Sapphire,jazz,273.97179,192.819
2006,BeyoncA(c),Ring The Alarm,hiphop,212.16608,113.812
1998,Alvin YoungbloodA Hart,Ouachita Run (Album Version),rock,159.39873,195.223
2006,The Del McCoury Band,Led By the Master's Hand,bluegrass,173.97506,140.9
1996,Vanessa Daou,Evening,chill-out,222.04036,144.975
1987,Joe Satriani,Midnight,rock,185.70404,83.957
1996,Steve Vai,Brother,rock,304.71791,227.161
1980,Burning Spear,Civilized Reggae,roots reggae,355.18649,125.245
1993,Los Del Rio,Macarena,pop,249.49506,206.02
1999,Jefferson Starship,Let me fly,rock,329.50812,132.611
2007,John Mayall,Now I Got A Woman,rock,264.6722,147.128
1992,Gary Moore,Nothing's The Same,rock,304.95302,86.321
2009,Spiral Stairs,Stolen Pills,rock,146.99057,152.633
2006,Gym Class Heroes,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),hiphop,134.922,80.473
1989,Mighty Mighty Bosstones,Patricia,ska punk,168.85506,197.213
2000,Anne Dudley,Still Lost in the Forest,hiphop,177.44934,172.223
1975,Michael Jackson,We're Almost There,motown,222.37995,187.427
2008,Marc Shaiman,Blame Canada ( From: South Park ),soundtrack,106.81424,136.975
2004,K-OS,B-Boy Stance,hiphop,238.23628,97.98
1993,Eberhard Weber,Unfinished Self-Portrait,jazz,279.06567,99.556
2008,Jimmy Herring,Lifeboat Serenade,jazz,359.8624,124.073
1972,Neil Diamond,Song Sung Blue,rock,172.38159,127.275
1992,The Chieftains;Colin James,CAonla/The Friar's Breeches,folk,218.33098,114.589
1989,45 Grave,Party Time,rock,163.26485,114.135
1995,J.B. Lenoir,I Feel So Good,blues,114.62485,129.583
1986,Tesla,Gettin' Better,rock,210.28526,128.262
1997,Charlie Rich,You Don't Know Me,rock,268.7473,96.243
2003,The Ataris,The Hero Dies in This One,pop,246.85669,145.711
1990,The Field Mice,Below The Stars,pop,335.46404,70.09
1964,The Rolling Stones,Around And Around,blues,183.17016,185.333
2008,Fall Out Boy,Dance_ Dance,pop,189.80526,114.535
2005,Fran Perea,No me imagino,celtic,194.21995,180.04
2003,Johannes Linstead,Guayabera,meditation,294.66077,115.049
2006,Cinder,Mirror (Album),post-grunge,167.26159,120.122
1990,Otis Spann,Must Have Been The Devil,blues,160.83546,99.463
1989,Kool Moe Dee,I Go To Work,hiphop,281.33832,83.856
1979,Lee Ritenour,Is It You?,pop,274.72934,164.594
1992,Big John Greer,Bottle It Up And Go,blues,145.73669,159.939
2001,Jaguares,El Momento,pop,302.8371,119.09
2009,The Tragically Hip,Country Day,rock,318.87628,122.926
2004,Cargo Cult,Helium,rock,240.09098,95.995
2004,Lord Sterling,Poison Lips,metal,315.16689,141.769
1989,Gerard Lenorman,Soldats Ne Tirez Pas,chanson,191.73832,112.192
2009,Cama,Walk With You,los angeles,183.562,185.981
1997,Arturo Sandoval,Almendra,jazz,271.43791,139.944
2006,Novika,Mikawa Miya,house,268.90404,90.017
2006,Oldelaf et Monsieur D,Rue de Nantes,los angeles,249.41669,127.605
1996,The Fabulous Thunderbirds,Please Don't Lie To Me,rock,127.68608,148.452
2007,Hey Colossus,45 Pounds,metal,251.81995,104.819
1999,Sonora Carruseles,Chela,salsa,220.78649,60.159
2001,Finntroll,Kitteldags,metal,125.46567,110.972
2001,Bounty Killer,Coppershot,dancehall,221.70077,142.749
2004,Mobb Deep featuring Nate Dogg,Dump,hiphop,195.65669,91.562
1979,Jose Luis Perales,El Amor,pop,253.12608,98.679
2006,Tony Matterhorn,Dutty Wine,reggaeton,183.53587,127.493
2010,Story Of The Year,Won Threw Ate,screamo,224.41751,143.837
1998,Kisha,Why?,rock,225.38404,199.917
1997,Robben Ford,The Champ,rock,312.92036,114.681
2002,Busta Rhymes,Taste It,hiphop,226.32444,146.971
1992,Fontella Bass,You've Lost That Lovin' Feelin',northern soul,204.35546,101.469
1998,Old Man's Child,Towards Eternity,metal,317.12608,95.138
1999,Red Hot Chili Peppers,Emit Remmus (Album Version),rock,240.19546,112.961
1996,Patty Griffin,Moses,folk,208.32608,95.738
2006,Satan's Host,Infernal Calling,metal,412.1073,136.474
2007,Aeoliah,For Your Passion My Love,meditation,307.09506,126.976
2005,Through the Eyes of the Dead,Outro,death core,41.482,97.802
2008,Finest Dearest,Naming Ceremony,rock,299.75465,121.03
2008,Sean Callery,Jack and Benton,soundtrack,212.84526,121.153
1967,The Doors,Strange Days ( LP Version ),rock,186.56608,121.744
1993,Erick Sermon,Safe Sex,hiphop,223.4771,197.741
2003,40 Grit,A Part Of Me,metal,250.67057,148.234
1987,Poncho Sanchez,Manteca,jazz,350.27546,221.81
1992,Papa Wemba,Zero,soukous,265.76934,134.201
2002,Onyx,Wet The Club,hiphop,255.50322,164.981
2007,Jennifer Lopez,Por Arriesgarnos,pop,211.80036,201.792
1963,THE CHIFFONS,One Fine Day,doo-wop,129.67138,88.808
2005,Martha Wainwright,Who Was I Kidding,folk,251.16689,153.396
1972,The Rolling Stones,Rocks Off,blues,272.43057,141.808
2005,Ms. Dynamite,Unbreakable,grime,208.5873,109.287
